Message_Id,Message_Version,Field_Name,Parent_Field,Field_Units,Min_Field_Size,Max_Field_Size,Field_Range,Mandatory,Number_Of_Fields,Optional_Description,Message_Type,Customer,Direction,STEName
DC_ENED,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DC_ENED,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DC_ENED,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DC_ENED,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DC_ENED,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DC_ENED,7,CONTENT,DC_ENED,,,,,Y,,,PTC,,,
DC_ENED,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
DC_ENED,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
DC_ENED,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
DC_ENED,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
DC_ENED,7,ENABLE_DISABLE,,Numeric,1,1,0|1,Y,,,PTC,,,
DC_ENED,7,ENA_DISABLE_RSN_CD,,Numeric,2,2,1|99,N,,,PTC,,,
DC_ENED,7,ENABLE_DISABLE_REASON,,Alphanumeric,1,50,,N,,,PTC,,,
DC_ENED,7,DISPATCH_TERRITORY,,Alphanumeric,1,25,,Y,,,PTC,,,
DC_MESS,7,HEADER,DC_MESS,,,,,Y,,,PTC,,,
DC_MESS,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DC_MESS,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DC_MESS,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DC_MESS,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DC_MESS,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DC_MESS,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DC_MESS,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC_MESS,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC_MESS,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DC_MESS,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC_MESS,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DC_MESS,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DC_MESS,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC_MESS,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DC_MESS,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DC_MESS,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DC_MESS,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC_MESS,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DC_MESS,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DC_MESS,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DC_MESS,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DC_MESS,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DC_MESS,7,CONTENT,DC_MESS,,,,,Y,,,PTC,,,
DC_MESS,7,BULLETIN_ITEM_NUMBER,CONTENT,Numeric,1,5,1|99999,Y,,,PTC,,,
DC_MESS,7,BULLETIN_ITEM_TYPE,CONTENT,Alphanumeric,1,100,,Y,,,PTC,,,
DC_MESS,7,LIMIT,CONTENT,Alphanumeric,1,27,,Y,,,PTC,,,
DC_MESS,7,EYE_CATCHER_TEXT,,Alphanumeric,1,7,,N,,,PTC,,,
DC_MESS,7,EFFECTIVE_DATE,,Numeric,8,8,,Y,,,PTC,,,
DC_MESS,7,EFFECTIVE_TIME,,Numeric,4,4,,Y,,,PTC,,,
DC_MESS,7,EXPIRATION_DATE,,Numeric,8,8,,N,,,PTC,,,
DC_MESS,7,EXPIRATION_TIME,,Numeric,4,4,,N,,,PTC,,,
DC_MESS,7,LINE_COUNT,CONTENT,Numeric,1,3,1|100,Y,,,PTC,,,
DC_MESS,7,TEXT_RECORD,CONTENT,,,,,N,LINE_COUNT,,PTC,,,
DC_MESS,7,TEXT_SEQUENCE,TEXT_RECORD,Numeric,1,3,1|100,Y,,,PTC,,,
DC_MESS,7,TEXT,TEXT_RECORD,Alphanumeric,0,60,,Y,,,PTC,,,
DC_MESS,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
DC_MESS,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
DC_MESS,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
DC_MESS,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
DC_MESS,7,CREW_ACK_REQUIRED,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DC_MESS,7,ELECTRONIC_ACK_REQUESTED,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DC-TCON,7,HEADER,DC-TCON,,,,,Y,,,PTC,,,
DC-TCON,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DC-TCON,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DC-TCON,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DC-TCON,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DC-TCON,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DC-TCON,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DC-TCON,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-TCON,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-TCON,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DC-TCON,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-TCON,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DC-TCON,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DC-TCON,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-TCON,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DC-TCON,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DC-TCON,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DC-TCON,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-TCON,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-TCON,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DC-TCON,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-TCON,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DC-TCON,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-TCON,7,CONTENT,DC-TCON,,,,,Y,,,PTC,,,
DC-TCON,7,TRIGGER_TYPE,CONTENT,Alphanumeric,4,5,UPDT|02030|CIBOS,Y,,,PTC,,,
DC-TCON,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
DC-TCON,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
DC-TCON,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
DC-TCON,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
DC-TCON,7,SPEED_CLASS,CONTENT,Alphabetic,1,15,Freight|Intermodal|Passenger,N,,,PTC,,,
DC-TCON,7,LOADS,CONTENT,Numeric,1,3,,N,,,PTC,,,
DC-TCON,7,EMPTIES,CONTENT,Numeric,1,3,,N,,,PTC,,,
DC-TCON,7,TONNAGE,CONTENT,Numeric,1,5,,N,,,PTC,,,
DC-TCON,7,LENGTH,CONTENT,Numeric,1,5,1|21000,N,,,PTC,,,
DC-TCON,7,AXLES,CONTENT,Numeric,1,4,0|3996,N,,,PTC,,,
DC-TCON,7,OPERATIVE_BRAKES,CONTENT,Numeric,1,3,,N,,,PTC,,,
DC-TCON,7,TOTAL_BRAKING_FORCE,CONTENT,Numeric,1,8,0|30000000,N,,,PTC,,,
DC-TCON,7,SPEED_CONSTRAINT,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DC-TCON,7,SPEED,CONTENT,Numeric,1,3,1|125,N,,,PTC,,,
DC-TCON,7,RESTRICTION_COUNT,CONTENT,Numeric,1,2,0|32,N,,,PTC,,,
DC-TCON,7,RESTRICTION_RECORD,CONTENT,,,,,N,RESTRICTION_COUNT,,PTC,,,
DC-TCON,7,RESTRICTION_TYPE,RESTRICTION_RECORD,Numeric,1,2,,Y,,,PTC,,,
DC-TCON,7,PTC_LOCO_ORIENTATION,CONTENT,Alphanumeric,4,5,FRONT|BACK,N,,,PTC,,,
DC-TCON,7,PTC_ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
DC-TCON,7,PTC_ENGINE_NUMBER,CONTENT,Numeric,1,10,,Y,,,PTC,,,
DC-TCON,7,ENGINE_COUNT,CONTENT,Numeric,1,2,,Y,,,PTC,,,
DC-TCON,7,ENGINE_RECORD,CONTENT,,,,,N,ENGINE_COUNT,,PTC,,,
DC-TCON,7,POSITION_IN_CONSIST,ENGINE_RECORD,Numeric,1,3,1|999,Y,,,PTC,,,
DC-TCON,7,ENGINE_INITIAL,ENGINE_RECORD,Alphabetic,1,4,,Y,,,PTC,,,
DC-TCON,7,ENGINE_NUMBER,ENGINE_RECORD,Numeric,1,10,,Y,,,PTC,,,
DC-TCON,7,ENGINE_STATUS,ENGINE_RECORD,Alphabetic,1,1,W|T|D|R,Y,,,PTC,,,
DC-TCON,7,WEIGHT,ENGINE_RECORD,Numeric,1,3,1|400,Y,,,PTC,,,
DC-TCON,7,ENGINE_LENGTH,ENGINE_RECORD,Numeric,1,3,1|255,Y,,,PTC,,,
DC-TCON,7,HORSEPOWER,ENGINE_RECORD,Numeric,1,5,,Y,,,PTC,,,
DC-TCON,7,DB_STATUS,ENGINE_RECORD,Alphanumeric,5,6,CUTIN|CUTOUT,N,,,PTC,,,
DC-TLST,7,HEADER,DC-TLST,,,,,Y,,,PTC,,,
DC-TLST,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DC-TLST,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DC-TLST,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DC-TLST,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DC-TLST,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DC-TLST,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DC-TLST,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-TLST,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-TLST,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DC-TLST,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-TLST,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DC-TLST,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DC-TLST,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-TLST,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DC-TLST,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DC-TLST,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DC-TLST,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-TLST,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-TLST,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DC-TLST,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-TLST,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DC-TLST,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-TLST,7,CONTENT,DC-TLST,,,,,Y,,,PTC,,,
DC-TLST,7,TRAIN_CLEARANCE_NUMBER,CONTENT,Numeric,1,4,1|9999,Y,,,PTC,,,
DC-TLST,7,ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
DC-TLST,7,ENGINE_NUMBER,CONTENT,Numeric,1,10,,Y,,,PTC,,,
DC-TLST,7,TRAIN_ID_COUNT,CONTENT,Numeric,1,2,,Y,,,PTC,,,
DC-TLST,7,TRAIN_ID_RECORD,CONTENT,,,,,N,TRAIN_ID_COUNT,,PTC,,,
DC-TLST,7,SCAC,TRAIN_ID_RECORD,Alphabetic,1,4,,Y,,,PTC,,,
DC-TLST,7,SYMBOL,TRAIN_ID_RECORD,Alphanumeric,1,10,,Y,,,PTC,,,
DC-TLST,7,SECTION,TRAIN_ID_RECORD,Numeric,1,1,1|9,N,,,PTC,,,
DC-TLST,7,ORIGIN_DATE,TRAIN_ID_RECORD,Numeric,8,8,,Y,,,PTC,,,
DC-TLST,7,DISPLAY_TRAIN_ID,TRAIN_ID_RECORD,Alphanumeric,1,30,,Y,,,PTC,,,
DC-VDME,7,HEADER,DC-VDME,,,,,Y,,,PTC,,,
DC-VDME,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DC-VDME,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DC-VDME,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DC-VDME,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DC-VDME,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DC-VDME,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DC-VDME,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-VDME,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-VDME,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DC-VDME,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-VDME,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DC-VDME,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DC-VDME,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-VDME,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DC-VDME,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DC-VDME,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DC-VDME,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-VDME,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-VDME,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DC-VDME,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-VDME,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DC-VDME,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-VDME,7,CONTENT,DC-VDME,,,,,Y,,,PTC,,,
DC-VDME,7,BULLETIN_ITEM_NUMBER,CONTENT,Numeric,1,5,1|99999,Y,,,PTC,,,
DC-VDME,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
DC-VDME,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
DC-VDME,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
DC-VDME,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
DG-BULI,7,HEADER,DG-BULI,,,,,Y,,,PTC,,,
DG-BULI,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DG-BULI,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DG-BULI,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DG-BULI,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DG-BULI,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DG-BULI,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DG-BULI,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-BULI,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-BULI,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DG-BULI,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-BULI,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DG-BULI,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DG-BULI,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-BULI,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DG-BULI,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DG-BULI,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DG-BULI,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-BULI,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-BULI,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DG-BULI,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-BULI,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DG-BULI,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-BULI,7,CONTENT,DG-BULI,,,,,Y,,,PTC,,,
DG-BULI,7,ACTION,CONTENT,Numeric,1,1,0|1,Y,,,PTC,,,
DG-BULI,7,VOICE_ACK_REQUIRED,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-BULI,7,CREW_ACK_REQUIRED,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-BULI,7,ELECTRONIC_ACK_REQUESTED,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-BULI,7,BULLETIN_ITEM_NUMBER,CONTENT,Numeric,1,5,1|99999,Y,,,PTC,,,
DG-BULI,7,BULLETIN_ITEM_TYPE,CONTENT,Alphanumeric,1,100,,Y,,,PTC,,,
DG-BULI,7,FROM_LIMIT,CONTENT,Alphanumeric,1,27,,N,,,PTC,,,
DG-BULI,7,TO_LIMIT,CONTENT,Alphanumeric,1,27,,N,,,PTC,,,
DG-BULI,7,EYE_CATCHER_TEXT,CONTENT,Alphanumeric,1,7,,N,,,PTC,,,
DG-BULI,7,EFFECTIVE_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
DG-BULI,7,EFFECTIVE_TIME,CONTENT,Numeric,4,4,,Y,,,PTC,,,
DG-BULI,7,EXPIRATION_DATE,CONTENT,Numeric,8,8,,N,,,PTC,,,
DG-BULI,7,EXPIRATION_TIME,CONTENT,Numeric,4,4,,N,,,PTC,,,
DG-BULI,7,VOID_DATE,CONTENT,Numeric,8,8,,N,,,PTC,,,
DG-BULI,7,VOID_TIME,CONTENT,Numeric,4,4,,N,,,PTC,,,
DG-BULI,7,TOD_FILTER_COUNT,CONTENT,Numeric,1,1,0|7,Y,,,PTC,,,
DG-BULI,7,TOD_RECORD,CONTENT,,,,,N,TOD_FILTER_COUNT,,PTC,,,
DG-BULI,7,TOD_DAY_OF_WEEK,TOD_RECORD,Numeric,1,1,1|7,Y,,,PTC,,,
DG-BULI,7,TOD_START_TIME,TOD_RECORD,Numeric,4,4,,Y,,,PTC,,,
DG-BULI,7,TOD_END_TIME,TOD_RECORD,Numeric,4,4,,Y,,,PTC,,,
DG-BULI,7,SPEED_RESTRICT_CNT,CONTENT,Numeric,1,2,,Y,,,PTC,,,
DG-BULI,7,SPEED_RECORD,CONTENT,,,,,N,SPEED_RESTRICT_CNT,,PTC,,,
DG-BULI,7,SPEED_CLASS,SPEED_RECORD,Alphabetic,3,15,,Y,,,PTC,,,
DG-BULI,7,SPEED,SPEED_RECORD,Numeric,1,3,,Y,,,PTC,,,
DG-BULI,7,HEO_SPEED_RESTRICTION,SPEED_RECORD,Alphabetic,1,1,Y|N,N,,,PTC,,,
DG-BULI,7,RESTRICTED_SPEED,SPEED_RECORD,Alphabetic,1,1,Y|N,N,,,PTC,,,
DG-BULI,7,CONTACT,CONTENT,Alphanumeric,1,32,,N,,,PTC,,,
DG-BULI,7,XING_WARNING_TYPE,CONTENT,Alphanumeric,1,32,,N,,,PTC,,,
DG-BULI,7,ROUTE_COUNT,CONTENT,Numeric,1,3,0|100,Y,,,PTC,,,
DG-BULI,7,ROUTE_RECORD,CONTENT,,,,,N,ROUTE_COUNT,,PTC,,,
DG-BULI,7,TRACK,ROUTE_RECORD,Alphanumeric,1,32,,Y,,,PTC,,,
DG-BULI,7,START_DISTRICT,ROUTE_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-BULI,7,START_MILEPOST,ROUTE_RECORD,Alphanumeric,1,11,,Y,,,PTC,,,
DG-BULI,7,END_DISTRICT,ROUTE_RECORD,Alphanumeric,1,25,,N,,,PTC,,,
DG-BULI,7,END_MILEPOST,ROUTE_RECORD,Alphanumeric,1,11,,N,,,PTC,,,
DG-BULI,7,ROUTE_DISTRICT_COUNT,CONTENT,Numeric,1,2,0|50,Y,,,PTC,,,
DG-BULI,7,ROUTE_DISTRICT_RECORD,CONTENT,,,,,N,ROUTE_DISTRICT_COUNT,,PTC,,,
DG-BULI,7,ROUTE_DISTRICT_NAME,ROUTE_DISTRICT_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-BULI,7,CROSSING_ID,CONTENT,Alphanumeric,7,7,,N,,,PTC,,,
DG-BULI,7,CROSSING_DISTRICT_COUNT,CONTENT,Numeric,1,1,,Y,,,PTC,,,
DG-BULI,7,CROSSING_RECORD,CONTENT,,,,,N,CROSSING_DISTRICT_COUNT,,PTC,,,
DG-BULI,7,CROSSING_DISTRICT_NAME,CROSSING_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-BULI,7,SUMMARY_TEXT,CONTENT,Alphanumeric,1,80,,N,,,PTC,,,
DG-BULI,7,LINE_COUNT,CONTENT,Numeric,1,3,1|100,Y,,,PTC,,,
DG-BULI,7,TEXT_RECORD,CONTENT,,,,,Y,LINE_COUNT,,PTC,,,
DG-BULI,7,TEXT_SEQUENCE,TEXT_RECORD,Numeric,1,3,1|100,Y,,,PTC,,,
DG-BULI,7,TEXT,TEXT_RECORD,Alphanumeric,0,60,,Y,,,PTC,,,
DG-BULI,7,RECEIVE_COUNT,CONTENT,Numeric,1,4,0|9999,Y,,,PTC,,,
DG-BULI,7,RECEIVE_RECORD,CONTENT,,,,,N,RECEIVE_COUNT,,PTC,,,
DG-BULI,7,RECEIVE_SCAC,RECEIVE_RECORD,Alphabetic,1,4,,Y,,,PTC,,,
DG-BULI,7,RECEIVE_SYMBOL,RECEIVE_RECORD,Alphanumeric,1,10,,Y,,,PTC,,,
DG-BULI,7,RECEIVE_SECTION,RECEIVE_RECORD,Numeric,1,1,,N,,,PTC,,,
DG-BULI,7,RECEIVE_ORIGIN_DATE,RECEIVE_RECORD,Numeric,8,8,,Y,,,PTC,,,
DG-BULI,7,RETAIN_COUNT,CONTENT,Numeric,1,4,0|9999,Y,,,PTC,,,
DG-BULI,7,RETAIN_RECORD,CONTENT,,,,,N,RETAIN_COUNT,,PTC,,,
DG-BULI,7,RETAIN_SCAC,RETAIN_RECORD,Alphabetic,1,4,,Y,,,PTC,,,
DG-BULI,7,RETAIN_SYMBOL,RETAIN_RECORD,Alphanumeric,1,10,,Y,,,PTC,,,
DG-BULI,7,RETAIN_SECTION,RETAIN_RECORD,Numeric,1,1,1|9,N,,,PTC,,,
DG-BULI,7,RETAIN_ORIGIN_DATE,RETAIN_RECORD,Numeric,8,8,,Y,,,PTC,,,
DG-SY01,7,HEADER,DG-SY01,,,,,Y,,,PTC,,,
DG-SY01,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DG-SY01,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DG-SY01,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DG-SY01,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DG-SY01,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DG-SY01,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DG-SY01,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-SY01,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-SY01,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DG-SY01,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-SY01,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DG-SY01,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DG-SY01,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-SY01,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
